Feature ID	Taxon	Confidence
7586ba1b661541f8eea509b5332de9da	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Hirschia	0.9999999038447668
758a276ca036ff18767060fec374f424	D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Arcobacteraceae;D_5__Arcobacter;D_6__Arcobacter cibarius	0.7444583046055732
75af6fa1f394fd8be804c50bd2c82aa6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales	0.9999999819063781
75b5057908db4a82125d63b3c0e94ccc	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9833978423240088
75d80dc3541b4acf0fa3cf9cd32b6655	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Negativibacillus	0.9998851414239174
762148c85b8e2ff8b5218a07553f196b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__PMMR1	0.9130363457927104
762248029756e2a8c8d4093646f79889	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__CM1G08;D_6__uncultured bacterium	0.9994435310018006
764179c71b16329c1aa41428cc21d4d3	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9980971010252551
76494e00e8119b6767e3058b3b657802	D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales	0.9999999999914954
767dbd2398c481cd4305ce2d70c6af20	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__uncultured	0.9971863051464803
76ab949e7290f4b1d502911834a572f9	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Nomurabacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9994208378984604
76d6b6008f24f3a6d8039b8f95e9b928	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.9999987031612758
76dda6477de10f85d873a5f3067aec5f	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Enterococcaceae;D_5__Enterococcus	0.9596267679278809
77005f848639ecf96311873c100b74fa	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae	0.9978604168386589
771c100cc19bd97a3544292f624c73d8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Craurococcus	0.9999991481141125
774ca0275759a295b1edde9f40803d33	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Merdibacter;D_6__uncultured bacterium	0.808948699384996
7787fbeb24f1e235957e4e200263c804	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 1	0.9980663658662889
77902699698c39a5e9d08c7fb756f21b	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus;Ambiguous_taxa	0.7055857005660924
77b93ec937462e2193a63250ce3d4833	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnoclostridium	0.8213205546305798
77bcf345a139525b14da6b69b66843b0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] hallii group;Ambiguous_taxa	0.9937423371619906
77c22a5d6ba41f4ca8c3b8f4579d1f6c	D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__OPB56;D_4__metagenome;D_5__metagenome;D_6__metagenome	0.9997905398543167
77cc4d142119085d4b9c417238e93a94	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidetes VC2.1 Bac22;D_4__metagenome;D_5__metagenome;D_6__metagenome	0.9998722127838663
77df6deecfbfdbd3190ce486d67286ff	D_0__Bacteria;D_1__Rokubacteria;D_2__NC10;D_3__Rokubacteriales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.774097251675061
77e173b9200b1e85a392d6efc86b9736	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9984067525048723
77e8d971f8a700ec94e20683c1b2c2ab	D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Caenarcaniphilales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9999916883017577
77fa64d0d33043a8e44cd873c3cd4edb	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] hallii group;D_6__uncultured bacterium	0.7709995210705475
781bfb4c0cf3134b638a318904b70e9e	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus	0.9999186651285434
78216878876846e1269697ce629dfddc	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__uncultured;D_6__uncultured bacterium	0.9304732723957481
78227bdbff0d9028aafa4bf9e6891ca9	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria	0.9950122063846938
78273b2f5bc48b436675f8920ed72282	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium 5;D_6__uncultured bacterium	0.8772587887679953
783b3dc1aae8154ebeb72b5e914f7fcd	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales	0.9970714189418245
784375c17ddeac67c6201603df0c6833	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium 5	0.9999936372687941
7843b940e315a7cf1b96c673c56e9ed1	D_0__Bacteria;D_1__Proteobacteria	0.7219776437135758
7869e72f7deebd3a3a2c4115586701d8	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Tetradesmus obliquus;D_5__Tetradesmus obliquus;D_6__Tetradesmus obliquus	0.9837401173884318
786cce0156a9ce2b5615f0af37ce9e00	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Verrucomicrobiaceae;D_5__uncultured	0.9994399940237143
789f0ca81d0818460dd744fba2ef85b1	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__uncultured	0.7334082829636445
78b46e7ba931b275f695e4178ed4d578	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__RBG-13-54-9;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.8736465665565197
791055a64dc4b1488b2fc518a5a86056	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Faecalibacterium;D_6__uncultured bacterium	0.9935855891074495
791eda4f802e50668a6ac183fd994ed0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.989851469252327
79245086d178e4b82c3372fda8fafea1	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__[Clostridium] innocuum group	0.9999947162275671
79354ea52f14910aa370efe51a2413ca	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae	0.994655490415209
7946faad76a3d067582d57a7647dd326	D_0__Bacteria	0.9873366419002149
79e04f5629c887137f758f9bd47fbdae	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Luteolibacter	0.9999999804711902
79f5645833ba92e3f8559bc415ebaf0a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	0.9999937652649594
7a6adfcc5c8162e7bcf797bc77edc5c1	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Halomonas	0.9899459612030237
7a7584daca898d788a4ab73408570246	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus;D_6__Lactobacillus aviarius	0.9956772230018183
7a7b88b900c028e7ff495bd9c361a5f8	D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Arcobacteraceae;D_5__Arcobacter;D_6__Arcobacter cibarius	0.7056482556198321
7a93abfe3a68c560b75af076afbc93d4	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Roseiflexaceae;D_5__uncultured;D_6__uncultured Chloroflexi bacterium	0.7089384853525132
7af3a1c034de50cf41cd86afaeaa9423	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Dermabacteraceae;D_5__Brachybacterium	0.9954461855809056
7b3e856a3e35c49765f73930670521a3	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Legionellaceae;D_5__Legionella	0.99999814778387
7b4c05530aa7f97e94bfd98c6f79e88b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__Ohtaekwangia;D_6__uncultured Bacteroidetes bacterium	0.9515103379707374
7b501f66381d5f5a7f4f95b902c70c0f	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014;D_6__uncultured bacterium	0.7090450535943532
7b50b3f58aa17bab227545a45a026aa1	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae	0.9993541872231901
7b7bd015526aac9860920c36f7e9b98f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Hydrogenophilaceae;D_5__Hydrogenophilus	0.9999999891797191
7b8bd443f34f9beba0798b516a885786	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Dysgonomonadaceae;D_5__Dysgonomonas;Ambiguous_taxa	0.8851702879065327
7b8f613dca12429efeed2877af2fe865	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae	0.9128982418575269
7b950725206b954ddb64d9caff442dd0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9999749972498846
7b9d854dc83ee7b275e74e76796e98e6	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 1	0.910199365202272
7bd99a373cbe2487d80fb67e82587884	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Nomurabacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9035885119712208
7bf775d7ea760ce122d9ec7a690ed1f5	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Ruminococcus] torques group	0.8790167763496379
7c1af22272108cc2b278f13db12fa4a5	D_0__Bacteria;D_1__Firmicutes	0.9999683761763027
7c5421f99441ca98df2ff56ea60b51ab	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9994066065388355
7c5cf554f4e29c08d3967eedde97f33b	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Shuttleworthia;D_6__uncultured bacterium	0.9119896452148587
7c631baac28ed62e74e14825b2cea1a5	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9999578147591486
7c7151c8f2396f9d026c3fdad956cd35	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium 5	0.9999922317723666
7c760d80638294289d8811f71641bf4b	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999656893994419
7c91850c9d167aedadda5e276b96c702	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Lloydbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7913803156615327
7cb525d703c8028fb8bf7cffded77d88	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9892970203624919
7cf98cf68522b46f6574441a29f92186	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Nomurabacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9999007221775024
7d15ae2f61e7d4ad839d3340f5008656	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Lloydbacteria	0.9990624947291071
7d2a2e8010822e2226a1b8a81323191f	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 3;D_5__Clostridiisalibacter	0.9999998925392285
7d2d31b62d829dda6994e2eb016e0408	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus	0.9994436793214795
7d48b1edc907aa758c5c31ee94162a4c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__Acanthamoeba sp.;D_6__Acanthamoeba sp.	0.9942370478370236
7d7c3e07888f679b7df9f927c3e8dbd1	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9998157751909063
7da0e0c914b36c5359e82b63bda3ac46	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__[Eubacterium] coprostanoligenes group;D_6__unidentified	0.9927830210012685
7dabb44654d5fe0d4b5053bb8c5f46e0	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae	0.9998811980368364
7db66c8627968217546eab31fe1168dc	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mollicutes RF39;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9969765361450219
7de987381bd24e88b409cff5e8221d2f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Neisseriaceae;D_5__uncultured	0.9999999991405985
7def02e6f4ca50bedec78b50fd9b6e13	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Intrasporangiaceae	0.9377043244311118
7e0908542c9fc8a4d864b671e1b484fa	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Roseococcus;D_6__uncultured bacterium	0.7039533385529931
7e33f84c71f9c8e99b72be958a32f78c	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosotaleales;D_4__Nitrosotaleaceae;D_5__Candidatus Nitrosotalea;D_6__uncultured archaeon	0.9313996536748309
7e38a0851e0eaf1faf97de4488a9d6ac	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Rubinisphaeraceae;D_5__uncultured;D_6__metagenome	0.7106560329467521
7e3af6f4b9cdad155044f3859d7ac843	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae	0.9997604288981107
7e67b232c245b2bcab8e969131f928f0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Escherichia-Shigella	0.9196220785928221
7e8495a6bd3f122568d5b87c8325a0c9	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae;D_5__Gaiella	0.7790823024772875
7e9280c2ba717c557126f95941dc2690	D_0__Bacteria;D_1__Firmicutes;D_2__Limnochordia;D_3__Limnochordales;D_4__Limnochordaceae;Ambiguous_taxa;Ambiguous_taxa	0.9988884408409001
7eb0250b31085d2c2862e6139f4c983b	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__uncultured;D_6__uncultured bacterium	0.9534401421267452
7eb6d0cd1c71d7db9225b15ac1360800	D_0__Bacteria;D_1__Firmicutes	0.9998001541877569
7edb4e0c95b9fecd08046d75a5195d5c	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__SM1A02;D_6__uncultured Phycisphaeraceae bacterium	0.9959600368262207
7ee36ce883244ce6f6ddf56ef5a7bf32	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Aminobacter	0.7124433902468664
7f19f1cf5c868cc2073168a3e35ad71f	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	1.0000000000000018
7f21003fe742338c8f7a8a64cde474cf	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Novosphingobium	0.8021352559042024
7f2d4f9daec3ece03574d3022238eef7	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9999973838493893
7f3588827f131934cecc8947c863e49d	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Dermabacteraceae;D_5__Brachybacterium	0.9807093441625604
7f47d02fb3dfcd7648761a6d60a21da8	D_0__Bacteria;D_1__Hydrogenedentes;D_2__Hydrogenedentia;D_3__Hydrogenedentiales;D_4__Hydrogenedensaceae	0.9999999995340076
7f48094efb0f64a7ee6a2cf0c87e9636	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9998311158294337
7f7173572371dd936b63cc75d96f0f6e	D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Deinococcales;D_4__Deinococcaceae;D_5__Deinococcus;Ambiguous_taxa	0.97542074839864
7faf16d5b1a1dc1c48b5caf42a08588d	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria	0.9966399510413425
7fc5ae42af9050001551d3dcd38bd57b	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Blautia	0.9458133215271104
7fd3664b10e39835334f06c0b7891b2d	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9292933895590054
7feae4061e30150b3991ef14bbed2f1f	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9917814984861155
7ff13341b53baff93064d23961437449	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Enterococcaceae;D_5__Enterococcus	0.9224480752631498
7ffb1c2fca316cbbdeca02fbf89eee54	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Pedobacter	0.9911605080678015
8004cb0138520cd889ec70338594daf0	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylobacterium	0.9999997234337299
801d653e8346c08853adb35342429aa6	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__uncultured Chlorella;D_5__uncultured Chlorella;D_6__uncultured Chlorella	0.975294601846208
80278d40259ff9316517b6e8e25d3fda	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Stenotrophomonas	0.9991785260085194
8028a14ea865ee0033489eb980af7fdf	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Nomurabacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9295544468160541
803b86c8f620ccb8f5a309df2630dadd	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Ruminococcus] torques group	0.7816243330232069
8063bf9f6e8ec32bd483bf48c10c46b2	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__AB1;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9907891136640906
80b1b400541691e53dd9eef1dca04f37	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Tissierella;D_6__uncultured Clostridiales bacterium	0.9571363762506759
80bcc1afbfbc33759117b446fb276fe6	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria	0.9999997718836525
80c4d469c51f71d0f8a1690eaab91a25	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria	0.8364896893213132
80c78b92d530f7f7962989e219014db9	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Butyricicoccus;D_6__uncultured bacterium	0.7177934406488146
80e909f653fc65ff4eef192c4ec6f77e	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9994282053725152
8107866e408f8ce3f5352128d4233c60	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.9995414147150035
812a9109f28f693d5262296c1047ebce	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Nesterenkonia	0.931023307201095
814580f756ec418e68ab3ce3118c7beb	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Gottschalkia;Ambiguous_taxa	0.9975689450905911
814879f2b42011d5343ab81bfef74072	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__PMMR1	0.942638607475826
81508630da01a9602b4279324b8e046f	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 3;Ambiguous_taxa	0.7260439305501136
81578eea4a1976e9fa52925d624c1bd2	D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7916769151325079
8159d1feb35b8eda9957a9d269205ba1	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9998665701904655
8163cb11ab07c05fa745c6ba87ffbdf3	D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Nanohaloarchaeia;D_3__Aenigmarchaeales;D_4__uncultured archaeon;D_5__uncultured archaeon;D_6__uncultured archaeon	0.9999363940439149
816f2c14c84bdca912ac0d5534f0fef8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Achromobacter	0.9272834821792616
8199757fdb380e2a631d6975c8155298	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium 5	0.964988813544955
81c1033d77c892c14fa5aed5a806dbb9	D_0__Bacteria;D_1__Armatimonadetes;D_2__Armatimonadia;D_3__Armatimonadales	0.9982949792472059
81ca49a2f0039e96534d9abe62fb396d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.9836792385631677
81e21f9823e3edf87a6943710bf355cc	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014;D_6__uncultured bacterium	0.7234731837128224
81ea560baba5b56a6c2a036be844c1b6	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus	0.9739587021662718
81f9dd1f874b8425015139edc78816b1	D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.857929423300014
821660328fac5249977940ab9ae30115	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] oxidoreducens group;D_6__uncultured bacterium	0.8749795944017631
826f3b06ddf953ad276b015365b2d771	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiales vadinBB60 group;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9795775809009184
827f31ad0eeebd00689cbb5506658fa7	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Lloydbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7830128377831915
8282a9435bea76cd3d73fb2f819a80ba	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria	0.9999046458024172
8298ffe27f4162179d2ca89f290a8b78	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae	0.9996373062152628
82bbccfd9bcf568a72c14e662f0cc113	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__T34;D_5__uncultured beta proteobacterium;D_6__uncultured beta proteobacterium	0.9999966440000957
82c4d0b04ea27d81cce1d11f3dc7be2c	D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales;D_4__wastewater metagenome;D_5__wastewater metagenome;D_6__wastewater metagenome	0.974041044545059
